Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),TX Beam Index,TX Beam Angle,Adjustment Method,Beams Checked in Search,SNR (dB),Offset Error,Beam Offset History
20250714_081013_917,-90,NO_RADIO,32,0,6.7270352935790925,-96.29843139648438,-96.29843139648438,0.1074979305267334,0.10559582710266113,32,,,,CenterFallback,1,,,[]
20250714_081014_134,-90,NO_RADIO,32,0,6.961094245539044,-96.29843139648438,-96.29843139648438,0.09113550186157227,0.16238093376159668,32,,,,CenterFallback,1,,,[]
20250714_081014_389,-90,NO_RADIO,32,0,7.359798066471043,-96.04537200927734,-96.04537200927734,0.0876455307006836,0.10884428024291992,32,,,,CenterFallback,1,,,[]
20250714_081014_586,-90,NO_RADIO,32,0,6.834566335818934,-96.38617706298828,-96.38617706298828,0.08290433883666992,0.16421985626220703,32,,,,CenterFallback,1,,,[]
20250714_081014_835,-90,NO_RADIO,32,0,6.903428914904197,-96.25521850585938,-96.25521850585938,0.0798640251159668,0.10785913467407227,32,,,,CenterFallback,1,,,[]
20250714_081015_023,-90,NO_RADIO,32,0,7.398205549986031,-95.9241714477539,-95.9241714477539,0.07488107681274414,0.16345548629760742,32,,,,CenterFallback,1,,,[]
20250714_081015_263,-90,NO_RADIO,32,0,7.384373812409123,-95.76765441894531,-95.76765441894531,0.07571744918823242,0.1071319580078125,32,,,,CenterFallback,1,,,[]
20250714_081015_447,-90,NO_RADIO,32,0,7.227074820949383,-96.12396850585938,-96.12396850585938,0.07659912109375,0.16414308547973633,32,,,,CenterFallback,1,,,[]
20250714_081015_689,-90,51,51,27.6,7.1625637964075395,-90.17060852050781,-90.17060852050781,0.11138749122619629,3.3797967433929443,51,62,62,-43.5,NeighborSearch,23,13.135252733597497,11,[11]
20250714_081019_181,-90,NO_RADIO,51,27.6,6.611489007380385,-96.29843139648438,-96.29843139648438,0.1183323860168457,0.16910433769226074,51,,,,CenterFallback,1,,,[11]
20250714_081019_470,-90,23,23,-13.1,7.057972733185281,-89.9006118774414,-89.9006118774414,0.11629104614257812,2.6013717651367188,23,42,42,-14.5,NeighborSearch,17,13.269726647933808,8,"[11, 8]"
20250714_081022_189,-90,NO_RADIO,23,-13.1,8.889184145245608,-94.20329284667969,-94.20329284667969,0.06606173515319824,0.16356301307678223,23,,,,CenterFallback,1,,,"[11, 8]"
20250714_081022_419,-90,50,50,26.1,9.283112652603847,-91.91856498718262,-91.91856498718262,0.10199379920959473,0.6452553272247314,50,60,60,-40.6,NeighborSearch,3,11.263991582798226,1,"[11, 8, 1]"
20250714_081023_168,-90,NO_RADIO,50,26.1,19.979258541001172,-83.37245025634766,-83.37245025634766,0.0667262077331543,0.16327404975891113,50,,,,CenterFallback,1,,,"[11, 8, 1]"
