Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),TX Beam Index,TX Beam Angle,Adjustment Method,Beams Checked in Search,SNR (dB),Offset Error,Beam Offset History
20250714_081440_144,-90,NO_RADIO,32,0,7.5229624176025425,-96.29843139648438,-96.29843139648438,0.0991370677947998,0.13333535194396973,32,,,,CenterFallback,1,,,[]
20250714_081440_380,-90,NO_RADIO,32,0,7.292044685246083,-96.29843139648438,-96.29843139648438,0.09053564071655273,0.1610093116760254,32,,,,CenterFallback,1,,,[]
20250714_081440_632,-90,51,51,27.6,7.217185449470165,-95.65385437011719,-95.65385437011719,0.12350320816040039,9.649013996124268,51,9,9,33.4,NeighborSearch,63,7.625709890351288,-42,[]
20250714_081450_406,-90,NO_RADIO,51,27.6,7.263268148328322,-96.12810516357422,-96.12810516357422,0.08385252952575684,0.1638650894165039,51,,,,CenterFallback,1,,,[]
20250714_081450_655,-90,44,44,17.4,6.758008422996852,-78.87511444091797,-78.87511444091797,0.12211871147155762,4.492462873458862,44,59,59,-39.2,NeighborSearch,31,24.771435877281334,15,[15]
20250714_081455_271,-90,NO_RADIO,44,17.4,11.655094480607247,-91.58552551269531,-91.58552551269531,0.08537960052490234,0.16289830207824707,44,,,,CenterFallback,1,,,[15]
20250714_081455_520,-90,NO_RADIO,44,17.4,11.918360926617368,-91.44122314453125,-91.44122314453125,0.12330293655395508,0.11356973648071289,44,,,,CenterFallback,1,,,[15]
20250714_081455_758,-90,NO_RADIO,44,17.4,8.407601426268144,-94.93123626708984,-94.93123626708984,0.08633685111999512,0.24061799049377441,44,,,,CenterFallback,1,,,[15]
20250714_081456_086,-90,NO_RADIO,44,17.4,8.67246692305389,-94.68475341796875,-94.68475341796875,0.07949471473693848,0.10782861709594727,44,,,,CenterFallback,1,,,[15]
20250714_081456_275,-90,NO_RADIO,44,17.4,21.05829457005757,-82.62459869384766,-82.62459869384766,0.07758641242980957,0.16408753395080566,44,,,,CenterFallback,1,,,[15]
20250714_081456_518,-90,NO_RADIO,44,17.4,22.65576466038773,-80.99772644042969,-80.99772644042969,0.0728752613067627,0.10753607749938965,44,,,,CenterFallback,1,,,[15]
20250714_081456_699,-90,NO_RADIO,44,17.4,38.47209495785408,-64.6308349609375,-64.6308349609375,0.07263064384460449,0.1638033390045166,44,,,,CenterFallback,1,,,[15]
20250714_081456_937,-90,NO_RADIO,44,17.4,39.90193315276089,-62.41325645446777,-62.41325645446777,0.07223224639892578,0.10690855979919434,44,,,,CenterFallback,1,,,[15]
20250714_081457_117,-90,NO_RADIO,44,17.4,35.811506098873096,-66.232133102417,-66.232133102417,0.07537055015563965,0.1779770851135254,44,,,,CenterFallback,1,,,[15]
20250714_081457_372,-90,NO_RADIO,44,17.4,30.564012784575254,-71.46000366210937,-71.46000366210937,0.07398414611816406,0.10713672637939453,44,,,,CenterFallback,1,,,[15]
20250714_081457_554,-90,NO_RADIO,44,17.4,28.1658218571296,-73.72511367797851,-73.72511367797851,0.07362961769104004,0.16339468955993652,44,,,,CenterFallback,1,,,[15]
20250714_081457_792,-90,NO_RADIO,44,17.4,24.503133731767377,-77.26184463500977,-77.26184463500977,0.07164978981018066,0.10671043395996094,44,,,,CenterFallback,1,,,[15]
20250714_081457_972,-90,NO_RADIO,44,17.4,9.974052183169405,-91.5562744140625,-91.5562744140625,0.07422089576721191,0.16302990913391113,44,,,,CenterFallback,1,,,[15]
20250714_081458_210,-90,NO_RADIO,44,17.4,7.935159087772348,-93.42042541503906,-93.42042541503906,0.07816100120544434,0.10669279098510742,44,,,,CenterFallback,1,,,[15]
20250714_081458_396,-90,NO_RADIO,44,17.4,9.354751889359292,-91.87053565979004,-91.87053565979004,0.07769656181335449,0.16298580169677734,44,,,,CenterFallback,1,,,[15]
20250714_081458_638,-90,33,33,1.5,11.054127250115428,-91.24424324035645,-91.24424324035645,0.1096196174621582,11.968018770217896,33,51,51,-27.6,NeighborSearch,63,10.052588123626549,3,[15]
