Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250723_220635_417,-45,63,63,45.0,18.197417811411043,-84.56934280395508,-84.56934280395508,0.102912425994873,0.6331558227539062,63,61.0,NeighborSearch,3,63,45.0,18.94944121908604,-2.0,"[0, 0, 0, 0, 0, 0, 0, 0, -1, -2]"
20250723_220638_714,-44,62,62,43.5,16.98410176158916,-84.15795135498047,-84.15795135498047,0.1047027111053466,0.7923784255981445,62,60.0,NeighborSearch,4,62,43.5,19.42608372066026,-2.0,"[0, 0, 0, 0, 0, 0, -1, -2, -3, -2]"
20250723_220640_705,-43,62,62,43.5,16.33758297420492,-83.21418151855468,-83.21418151855468,0.1012184619903564,1.0463502407073977,62,58.0,NeighborSearch,6,61,42.1,19.642664286446063,-3.0,"[0, 0, 0, 0, -1, -2, -3, -2, -2, -3]"
20250723_220642_481,-42,61,61,42.1,16.363354727427932,-84.37708930969238,-84.37708930969238,0.0999715328216552,0.5223302841186523,61,59.0,NeighborSearch,2,60,40.6,19.19080650009529,-1.0,"[0, 0, -1, -2, -3, -2, -2, -3, -1, -1]"
20250723_220644_357,-41,61,61,42.1,15.295918140891589,-83.45639038085938,-83.45639038085938,0.0970287322998046,0.7844600677490234,61,58.0,NeighborSearch,4,60,40.6,20.026646758217865,-2.0,"[-2, -3, -2, -2, -3, -1, -1, -1, -1, -2]"
20250723_220645_240,-40,61,61,42.1,15.181501559621566,-83.91283111572265,-83.91283111572265,0.1041977405548095,0.7846741676330566,61,58.0,NeighborSearch,4,60,40.6,19.514262355601403,-2.0,"[-3, -2, -2, -3, -1, -1, -1, -1, -2, -2]"
20250723_220648_735,-39,60,60,40.6,13.771622370611569,-83.06385803222656,-83.06385803222656,0.0985393524169921,1.047102689743042,60,56.0,NeighborSearch,6,59,39.2,20.23116225987583,-3.0,"[-1, -1, -1, -2, -2, -1, 0, -1, -2, -3]"
20250723_220649_882,-38,60,60,40.6,10.948474119077432,-83.28813934326172,-83.28813934326172,0.0989913940429687,1.0461812019348145,60,56.0,NeighborSearch,6,59,39.2,20.03802984411081,-3.0,"[-1, -1, -2, -2, -1, 0, -1, -2, -3, -3]"
20250723_220651_029,-34,59,59,39.2,15.163766017093124,-83.75488815307617,-83.75488815307617,0.100327730178833,8.54599404335022,59,53.0,NeighborSearch,63,58,37.7,18.920879449030323,-5.0,"[-1, -1, -2, -2, -1, 0, -1, -2, -3, -3]"
20250723_220659_677,-33,59,59,39.2,7.028830935570269,-84.41168327331543,-84.41168327331543,0.1277790069580078,1.5793933868408203,59,53.0,NeighborSearch,10,58,37.7,18.993485714712023,-5.0,"[-1, -2, -2, -1, 0, -1, -2, -3, -3, -5]"
