Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_021153_038,-40,58,58,37.7,24.54613383456721,-78.55619354248047,-78.55619354248047,0.1019690036773681,0.1583247184753418,58,58.0,YOLO,1,59,39.2,24.54613383456721,0.0,[],0.1016168594360351,0.0504593849182128,0.0504384040832519,0.0567336082458496,0.000685691833496
20250724_021153_300,-40,59,59,39.2,24.41221115858848,-78.7879192352295,-78.7879192352295,0.1045069694519043,0.1019685268402099,59,59.0,YOLO,1,59,39.2,24.41221115858848,0.0,[],0.1042320728302002,0.0504534244537353,0.0504810810089111,0.0003802776336669,0.0006482601165771
20250724_021153_508,-40,58,58,37.7,24.60119413227289,-78.44656372070312,-78.44656372070312,0.1013188362121582,0.1583256721496582,58,58.0,YOLO,1,59,39.2,24.60119413227289,0.0,[],0.1009907722473144,0.0504655838012695,0.0504660606384277,0.0567400455474853,0.0006484985351562
20250724_021153_769,-40,58,58,37.7,24.63929208779561,-78.34548416137696,-78.34548416137696,0.100121259689331,0.1020004749298095,58,58.0,YOLO,1,59,39.2,24.63929208779561,0.0,[],0.0998048782348632,0.0504674911499023,0.0504786968231201,0.0003964900970458,0.0006525516510009
20250724_021153_973,-40,58,58,37.7,24.475933194060715,-78.6017894744873,-78.6017894744873,0.1013445854187011,0.1585392951965332,58,58.0,YOLO,1,59,39.2,24.475933194060715,0.0,[],0.1010103225708007,0.0504932403564453,0.0505201816558837,0.0567953586578369,0.0007226467132568
20250724_021154_234,-40,59,59,39.2,24.21364285990489,-78.7779541015625,-78.7779541015625,0.1018538475036621,0.1022510528564453,59,59.0,YOLO,1,59,39.2,24.21364285990489,0.0,[],0.1014635562896728,0.0504627227783203,0.0504872798919677,0.0006189346313476,0.0006768703460693
20250724_021154_440,-40,59,59,39.2,22.96833541037577,-80.11999626159668,-80.11999626159668,0.0981326103210449,0.261474609375,59,59.0,OffsetFailed,2,59,39.2,22.98090486518372,0.0,[],0.0978078842163086,0.0505363941192626,0.0505347251892089,0.0568141937255859,0.0007174015045166
20250724_021154_801,-40,NO_RADIO,59,39.2,23.02545490481961,-80.01092147827148,-80.01092147827148,0.1024825572967529,0.1585116386413574,59,,CenterFallback,1,32,0.0,,,[],0.1021366119384765,0.0504789352416992,0.0505008697509765,0.0567784309387207,0.0006921291351318
20250724_021155_064,-40,58,58,37.7,23.021107796803832,-78.69025650024415,-78.69025650024415,0.1245617866516113,0.268904447555542,58,58.0,OffsetCorrected,2,58,37.7,24.280248786719252,0.0,[],0.1242311000823974,0.050516128540039,0.0504803657531738,0.0004103183746337,0.0006265640258789
20250724_021155_459,-40,59,59,39.2,24.33100035273988,-78.76288414001465,-78.76288414001465,0.1036314964294433,0.1020424365997314,59,59.0,YOLO,1,58,37.7,24.33100035273988,0.0,[],0.1032667160034179,0.0504982471466064,0.0504772663116455,0.000382661819458,0.000678539276123
