Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_021013_298,-65,NO_RADIO,32,0,7.177512054443355,-96.43071746826172,-96.43071746826172,0.13190770149230957,0.10252261161804199,32,,CenterFallback,1,32,0,,,[],0.13145995140075684,0.050508737564086914,0.05045294761657715,0.00044918060302734375,0.0010728836059570312
20250724_021013_537,-65,NO_RADIO,32,0,7.144371082199129,-96.29843139648438,-96.29843139648438,0.10055017471313477,0.1563432216644287,32,,CenterFallback,1,32,0,,,[],0.10023093223571777,0.050461769104003906,0.0504457950592041,0.054752349853515625,0.0006315708160400391
20250724_021013_796,-65,NO_RADIO,32,0,7.057904219396008,-96.38617706298828,-96.38617706298828,0.10114717483520508,0.10203146934509277,32,,CenterFallback,1,32,0,,,[],0.10076236724853516,0.05048871040344238,0.05047321319580078,0.0003986358642578125,0.0006308555603027344
20250724_021014_001,-65,NO_RADIO,32,0,7.500013814238358,-96.25521850585938,-96.25521850585938,0.09910821914672852,0.15844416618347168,32,,CenterFallback,1,32,0,,,[],0.0987558364868164,0.05051994323730469,0.05046391487121582,0.05677914619445801,0.0006287097930908203
20250724_021014_260,-65,NO_RADIO,32,0,7.441305150318797,-96.12810516357422,-96.12810516357422,0.10156798362731934,0.10208582878112793,32,,CenterFallback,1,32,0,,,[],0.10124564170837402,0.05047464370727539,0.05048513412475586,0.0003974437713623047,0.0006818771362304688
20250724_021014_465,-65,NO_RADIO,32,0,7.069599257847415,-96.29843139648438,-96.29843139648438,0.10083270072937012,0.15835833549499512,32,,CenterFallback,1,32,0,,,[],0.10052299499511719,0.05042767524719238,0.05046820640563965,0.05675625801086426,0.0006527900695800781
20250724_021014_726,-65,NO_RADIO,32,0,7.463545693115734,-96.12810516357422,-96.12810516357422,0.09991168975830078,0.10210299491882324,32,,CenterFallback,1,32,0,,,[],0.09959149360656738,0.05050373077392578,0.05051612854003906,0.0003962516784667969,0.0006430149078369141
20250724_021014_929,-65,NO_RADIO,32,0,7.428763176255131,-95.76765441894531,-95.76765441894531,0.10088205337524414,0.15845680236816406,32,,CenterFallback,1,32,0,,,[],0.10060906410217285,0.05049014091491699,0.05044293403625488,0.05681252479553223,0.0006494522094726562
20250724_021015_190,-65,NO_RADIO,32,0,6.874601479392837,-96.42849044799804,-96.42849044799804,0.10095882415771484,0.10200953483581543,32,,CenterFallback,1,32,0,,,[],0.10065579414367676,0.05044436454772949,0.05044722557067871,0.0004086494445800781,0.0006697177886962891
20250724_021015_395,-65,NO_RADIO,32,0,6.982868851427355,-96.29843139648438,-96.29843139648438,0.10150337219238281,0.15834331512451172,32,,CenterFallback,1,32,0,,,[],0.10115694999694824,0.05045366287231445,0.05046415328979492,0.05673670768737793,0.0006356239318847656
20250724_021015_656,-65,NO_RADIO,32,0,6.924533902473627,-96.43071746826172,-96.43071746826172,0.10255956649780273,0.1020967960357666,32,,CenterFallback,1,32,0,,,[],0.10223937034606934,0.05049467086791992,0.050466060638427734,0.0004031658172607422,0.0006918907165527344
20250724_021015_863,-65,NO_RADIO,32,0,7.3616656544325565,-96.24886283874513,-96.24886283874513,0.0974431037902832,0.15842056274414062,32,,CenterFallback,1,32,0,,,[],0.09708762168884277,0.05050015449523926,0.05044198036193848,0.05679941177368164,0.0006260871887207031
20250724_021016_120,-65,63,63,45.0,6.952923377430295,-95.15899658203125,-95.15899658203125,0.10300207138061523,0.2678852081298828,63,63,OffsetFailed,2,63,45.0,8.254012526516405,0,[],0.10267758369445801,0.05045032501220703,0.05046534538269043,0.0003986358642578125,0.0006983280181884766
20250724_021016_493,-65,63,63,45.0,8.093932932214571,-94.96305084228516,-94.96305084228516,0.10368514060974121,0.2687051296234131,63,63,OffsetFailed,2,63,45.0,8.33530174045272,0,[],0.10337162017822266,0.05046391487121582,0.05047249794006348,0.0004131793975830078,0.0006279945373535156
20250724_021016_867,-64,63,63,45.0,8.14885200854394,-94.92041473388673,-94.92041473388673,0.10678648948669434,0.2693819999694824,63,63,OffsetFailed,2,63,45.0,8.29093031829946,0,[],0.10649561882019043,0.05048775672912598,0.050447940826416016,0.0003979206085205078,0.0006635189056396484
20250724_021017_245,-64,63,63,45.0,8.598064635493472,-94.68475341796875,-94.68475341796875,0.10968351364135742,0.2688426971435547,63,63,OffsetFailed,2,63,45.0,8.700959239469526,0,[],0.10940265655517578,0.05046248435974121,0.05047106742858887,0.0003991127014160156,0.0006024837493896484
20250724_021017_625,-64,63,63,45.0,8.52364232241871,-94.65195274353027,-94.65195274353027,0.10356855392456055,0.2687849998474121,63,63,OffsetFailed,2,63,45.0,8.513041463899725,0,[],0.10324811935424805,0.0505213737487793,0.05049395561218262,0.0004000663757324219,0.0006101131439208984
