Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-90,14.0,51,8.841502356343241,0.0
-90,14.0,50,33.98089864421142,0.0
-90,14.0,47,20.154671280421184,0.0
-90,14.0,46,32.27072017191267,0.0
-90,14.0,45,28.74407334619177,0.0
-90,14.0,44,30.201999142796623,0.0
-90,14.0,42,30.60832936206916,0.0
-90,14.0,41,22.56011045503297,0.0
-90,14.0,39,24.441319750068143,0.0
-90,14.0,38,28.078551637960203,0.0
-90,14.0,37,29.32338320533717,0.0
-90,14.0,34,23.31863493078899,0.0
-90,14.0,33,32.47784928308327,0.0
-90,14.0,29,20.78868832998114,0.0
-90,14.0,28,28.32891462100207,0.0
-90,14.0,27,27.662526629831746,0.0
-90,14.0,24,21.572068132902476,0.0
-90,14.0,23,27.42681308950428,0.0
-90,14.0,22,26.875642452759507,0.0
-90,14.0,18,22.335582913886554,0.0
-90,14.0,17,21.944777191253397,0.0
-90,14.0,14,20.808750708921707,0.0
-90,14.0,35,5.650097781196095,6.0
-90,17.0,51,7.348931035352223,-5.0
-90,17.0,32,7.0672041866407085,9.0
-90,17.0,14,7.851129388744852,3.0
-90,17.0,50,38.767754038696026,0.0
-90,17.0,49,37.45383316461913,0.0
-90,17.0,48,37.21814176068296,0.0
-90,17.0,47,35.939445344201346,0.0
-90,17.0,47,33.77579261352413,0.0
-90,17.0,46,31.63146249571531,0.0
-90,17.0,45,37.24332606993016,0.0
-90,17.0,44,35.825725964599485,0.0
-90,17.0,43,36.15162647271137,0.0
-90,17.0,42,34.515913952370624,0.0
-90,17.0,42,28.97179995366207,0.0
-90,17.0,41,26.7581136421138,0.0
-90,17.0,40,31.608480752228544,0.0
-90,17.0,39,29.65244287820209,0.0
-90,17.0,38,33.691426206053336,0.0
-90,17.0,37,31.39917797833465,0.0
-90,17.0,36,35.614734929201774,0.0
-90,17.0,36,34.02051176619713,0.0
-90,17.0,35,23.87601514052149,0.0
-90,17.0,33,24.083127459405745,0.0
-90,17.0,32,28.27883585731932,0.0
-90,17.0,31,19.308703671531745,0.0
-90,17.0,30,32.144772824391325,0.0
-90,17.0,29,32.190318395807964,0.0
-90,17.0,28,20.74733590484921,0.0
-90,17.0,26,26.885526741760277,0.0
-90,17.0,26,27.816847113909887,0.0
-90,17.0,24,22.49331258725209,0.0
-90,17.0,15,16.700141216780224,-3.0
-90,17.0,49,5.640209787432156,3.0
-90,20.0,50,7.112900772094719,-6.0
-90,20.0,43,7.138808803401091,3.0
-90,20.0,22,6.587852007229486,9.0
-90,20.0,51,37.39057075378754,0.0
-90,20.0,50,35.55578025851334,0.0
-90,20.0,49,34.62965685489536,0.0
-90,20.0,48,32.421614302003675,0.0
-90,20.0,47,22.790242426258445,0.0
-90,20.0,45,14.0902779096928,0.0
-90,20.0,44,26.511660213184896,0.0
-90,20.0,43,19.979465314315547,0.0
-90,20.0,41,20.818097491049883,0.0
-90,20.0,37,19.3728941366922,0.0
-90,20.0,35,24.446994641476422,0.0
-90,20.0,34,24.106583254848275,0.0
-90,20.0,33,23.977454115972066,0.0
-90,20.0,28,16.518676183900297,0.0
-90,20.0,21,15.758589198394404,0.0
-90,20.0,19,21.58270055682749,0.0
-90,20.0,17,21.697682699748185,0.0
-90,20.0,15,16.642923062438257,-1.0
-90,20.0,51,8.513552738011512,-5.0
-90,20.0,14,5.946855975785709,4.0
-90,20.0,23,5.881124395282996,-5.0
-90,23.0,51,7.18536989818881,-4.0
-90,23.0,40,7.45751734800568,6.0
-90,23.0,24,7.299985575142855,10.0
-90,23.0,51,8.237207682727359,0.0
-90,23.0,49,29.681260090687005,0.0
-90,23.0,47,24.6536100247599,0.0
-90,23.0,46,25.761871131453702,0.0
-90,23.0,45,22.42414567630651,0.0
-90,23.0,43,24.39717163354274,0.0
-90,23.0,40,24.93661479019229,0.0
-90,23.0,39,24.724261660454545,0.0
-90,23.0,36,23.38168202525665,0.0
-90,23.0,35,18.57739148018858,0.0
-90,23.0,33,26.752528540659185,0.0
-90,23.0,28,15.871052958064226,0.0
-90,23.0,21,22.647231033397432,-1.0
-90,23.0,14,21.90357521737866,0.0
-90,23.0,49,6.522084629882045,3.0
-90,23.0,16,6.520772490573265,6.0
-90,14.0,51,9.789938228473403,-46.0
-90,14.0,51,35.007502734040926,0.0
-90,14.0,50,33.33359886700407,0.0
-90,14.0,49,28.56102211362206,0.0
-90,14.0,47,25.421748088771963,0.0
