Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250720_195200_919,-32,NO_RADIO,51,27.6,20.05073723451256,0.1033546924591064,0.0041139125823974,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195201_029,-32,NO_RADIO,51,27.6,20.05073723451256,0.1012012958526611,0.0039119720458984,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195201_138,-32,NO_RADIO,51,27.6,20.05073723451256,0.0919022560119628,0.0039536952972412,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195201_237,-32,NO_RADIO,51,27.6,20.05073723451256,0.0907802581787109,0.0040149688720703,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195201_334,-32,NO_RADIO,51,27.6,20.05073723451256,0.0963635444641113,0.0040392875671386,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195201_438,-32,NO_RADIO,51,27.6,20.05073723451256,0.0890307426452636,0.0039982795715332,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195201_534,-32,NO_RADIO,51,27.6,20.05073723451256,0.1045012474060058,0.0037159919738769,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195201_645,-32,NO_RADIO,51,27.6,20.05073723451256,0.0942366123199462,0.0040371417999267,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195201_747,-32,NO_RADIO,51,27.6,20.05073723451256,0.1009752750396728,0.004326581954956,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195201_855,-32,NO_RADIO,51,27.6,20.05073723451256,0.0852587223052978,0.0036964416503906,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195201_947,-32,NO_RADIO,51,27.6,20.05073723451256,0.0989794731140136,0.0042157173156738,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195202_054,-32,NO_RADIO,51,27.6,20.05073723451256,0.0900163650512695,0.0042145252227783,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195202_151,-32,NO_RADIO,51,27.6,20.05073723451256,0.0916078090667724,0.0029056072235107,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195202_248,-32,NO_RADIO,51,27.6,20.05073723451256,0.0966355800628662,0.0040042400360107,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195202_351,-32,NO_RADIO,51,27.6,20.05073723451256,0.093393325805664,0.0041034221649169,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195202_452,-32,NO_RADIO,51,27.6,20.05073723451256,0.0917925834655761,0.0040099620819091,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195202_551,-32,NO_RADIO,51,27.6,20.05073723451256,0.0909085273742675,0.0043451786041259,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195202_649,-32,NO_RADIO,51,27.6,20.05073723451256,0.094571828842163,0.0043528079986572,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195202_751,-32,NO_RADIO,51,27.6,20.05073723451256,0.0946884155273437,0.0040225982666015,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195202_853,-32,NO_RADIO,51,27.6,20.05073723451256,0.0969781875610351,0.0042190551757812,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195202_958,-32,NO_RADIO,51,27.6,20.05073723451256,0.09065842628479,0.003997802734375,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195203_056,-32,NO_RADIO,51,27.6,20.05073723451256,0.1001532077789306,0.0042595863342285,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195203_163,-32,NO_RADIO,51,27.6,20.05073723451256,0.1006720066070556,0.0039324760437011,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195203_271,-32,NO_RADIO,51,27.6,20.05073723451256,0.0899159908294677,0.0040857791900634,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195203_368,-32,NO_RADIO,51,27.6,20.05073723451256,0.0964703559875488,0.0042827129364013,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195203_473,-32,NO_RADIO,51,27.6,20.05073723451256,0.0899956226348877,0.0044050216674804,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195203_571,-32,NO_RADIO,51,27.6,20.05073723451256,0.0923323631286621,0.0028872489929199,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195203_667,-32,NO_RADIO,51,27.6,20.05073723451256,0.0893480777740478,0.0042924880981445,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
20250720_195203_764,-32,NO_RADIO,51,27.6,20.05073723451256,0.0983862876892089,0.0039012432098388,51,,CenterFallback,1,32,0,,,"[0, 0, 0, 0, 0]"
