Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History
20250721_022633_039,-32,NO_RADIO,32,0.0,7.7966081689303905,-95.15899658203124,-95.15899658203124,0.0891392230987548,0.1582653522491455,32,,CenterFallback,1,32,0.0,,,[]
20250721_022633_288,-31,NO_RADIO,32,0.0,7.752661200627543,-95.15899658203124,-95.15899658203124,0.0892002582550048,0.101804494857788,32,,CenterFallback,1,32,0.0,,,[]
20250721_022633_481,-30,NO_RADIO,32,0.0,7.689882091450627,-95.32933807373048,-95.32933807373048,0.0948224067687988,0.1582121849060058,32,,CenterFallback,1,32,0.0,,,[]
20250721_022633_735,-29,51,51,27.6,7.227959703327427,-84.01919174194336,-84.01919174194336,0.0928943157196044,0.2674393653869629,51,51.0,OffsetCorrected,2,51,27.6,19.141719514226622,0.0,[0]
20250721_022634_097,-28,50,50,26.1,19.34582012641708,-83.85678176879883,-83.85678176879883,0.0918612480163574,0.1017179489135742,50,50.0,YOLO,1,51,27.6,19.34582012641708,0.0,"[0, 0]"
20250721_022634_292,-27,50,50,26.1,18.8056598291066,-84.46404190063477,-84.46404190063477,0.093205451965332,0.158092975616455,50,50.0,YOLO,1,51,27.6,18.8056598291066,0.0,"[0, 0, 0]"
20250721_022634_545,-26,49,49,24.7,18.518686951187505,-84.65417213439942,-84.65417213439942,0.0956037044525146,0.1017336845397949,49,49.0,YOLO,1,51,27.6,18.518686951187505,0.0,"[0, 0, 0, 0]"
20250721_022634_744,-25,49,49,24.7,18.30562907283374,-84.78459091186524,-84.78459091186524,0.0876638889312744,0.1581451892852783,49,49.0,YOLO,1,51,27.6,18.30562907283374,0.0,"[0, 0, 0, 0, 0]"
20250721_022634_991,-25,48,48,23.2,17.764899443520335,-85.41353607177734,-85.41353607177734,0.0911886692047119,0.101694107055664,48,48.0,YOLO,1,51,27.6,17.764899443520335,0.0,"[0, 0, 0, 0, 0, 0]"
20250721_022635_185,-24,47,47,21.8,18.988364564335583,-84.20838813781738,-84.20838813781738,0.1020402908325195,0.1581258773803711,47,47.0,YOLO,1,51,27.6,18.988364564335583,0.0,"[0, 0, 0, 0, 0, 0, 0]"
20250721_022635_447,-23,47,47,21.8,18.31367321550209,-84.67473793029785,-84.67473793029785,0.0975697040557861,0.1017820835113525,47,47.0,YOLO,1,51,27.6,18.31367321550209,0.0,"[0, 0, 0, 0, 0, 0, 0, 0]"
20250721_022635_648,-20,46,46,20.3,17.5744945772351,-84.43156051635742,-84.43156051635742,0.0940988063812255,0.5210185050964355,46,45.0,NeighborSearch,2,46,20.3,18.57663751435193,-1.0,"[0, 0, 0, 0, 0, 0, 0, 0, -1]"
20250721_022636_264,-19,44,44,17.4,18.943018963730168,-84.18990325927734,-84.18990325927734,0.0947916507720947,0.1580474376678466,44,44.0,YOLO,1,46,20.3,18.943018963730168,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0]"
20250721_022636_519,-18,44,44,17.4,18.56392791549422,-84.56934280395508,-84.56934280395508,0.083017349243164,0.1017754077911377,44,44.0,YOLO,1,46,20.3,18.56392791549422,0.0,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0]"
20250721_022636_705,-17,43,43,16.0,18.22797129463774,-84.71481323242188,-84.71481323242188,0.0958795547485351,0.1581270694732666,43,43.0,YOLO,1,46,20.3,18.22797129463774,0.0,"[0, 0, 0, 0, 0, 0, -1, 0, 0, 0]"
20250721_022636_960,-16,42,42,14.5,17.413795138741605,-84.56075286865234,-84.56075286865234,0.0903406143188476,0.2685050964355469,42,42.0,OffsetCorrected,2,42,14.5,18.4516883523484,0.0,"[0, 0, 0, 0, 0, -1, 0, 0, 0, 0]"
20250721_022637_321,-15,41,41,13.1,18.578909454989144,-84.37554931640625,-84.37554931640625,0.087024450302124,0.1017920970916748,41,41.0,YOLO,1,42,14.5,18.578909454989144,0.0,"[0, 0, 0, 0, -1, 0, 0, 0, 0, 0]"
20250721_022637_511,-13,41,41,13.1,17.458646251653008,-84.65357284545898,-84.65357284545898,0.0931391716003418,0.5213978290557861,41,40.0,NeighborSearch,2,41,13.1,18.52647513513014,-1.0,"[0, 0, 0, -1, 0, 0, 0, 0, 0, -1]"
